t,x,vx,ax,y,vy,ay,z,vz,az,roll,wx,alphax,pitch,wy,alphay,yaw,wz,alphaz

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.01000240199918,6.72973439605543e-12,2.68969874807294e-09,8.05942033168735e-07,1.52107209223007e-11,6.07871910178469e-09,1.82112500509907e-06,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.0200048039983599,1.07428145075181e-10,2.14557374074009e-08,3.21141074468389e-06,2.42714705122323e-10,4.84656801720579e-08,7.25172195752298e-06,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.0300072059975399,5.42603768735518e-10,7.22048182199087e-08,7.19794615034275e-06,1.22542442822857e-09,1.63019211373115e-07,1.62428379342485e-05,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.0400096079967199,1.71094861932545e-09,1.70659505905527e-07,1.27471895327712e-05,3.86247771232248e-09,3.85109420009786e-07,2.87458050198556e-05,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.0500120099958998,4.16750143219592e-09,3.32359239342907e-07,1.98408831953194e-05,9.40436859033499e-09,7.4962103982602e-07,4.47122396138862e-05,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.0600144119950798,8.62182101517885e-09,5.72661340788495e-07,2.84608702159583e-05,1.94481066155995e-08,1.2909562713734e-06,6.40940417382043e-05,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.0700168139942598,1.59361696819693e-08,9.06742022633989e-07,3.85890942011749e-05,3.59324045472635e-08,2.04303761545156e-06,8.68433943443542e-05,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.0800192159934397,2.71237067431895e-08,1.34959739170215e-06,5.02075990398685e-05,6.11328943422628e-08,3.03931069962062e-06,0.000112912762620921,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.0900216179926197,4.33466920305116e-08,1.91604445108099e-06,6.32985286572466e-05,9.76573713845584e-08,4.31274709778538e-06,0.000142254893300887,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.1000240199918,6.59146994292186e-08,2.62072209949632e-06,7.78441267687209e-05,1.48441066882342e-07,5.89584714285165e-06,0.000174822813968997,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.11002642199098,9.62828403945791e-08,3.47809212822269e-06,9.3826736633803e-05,2.16741948363911e-07,7.82064273245435e-06,0.00021056983236911,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.12002882399016,1.36049997427416e-07,4.50244021553263e-06,0.000111228800810001,3.06136048202914e-07,1.01187001277576e-05,0.000249449535711563,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.13003122598934,1.86957067484242e-07,5.70787691868438e-06,0.000130032860906714,4.20512820103672e-07,1.28211227453267e-05,0.000291415789980531,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.14003362798852,2.50885215297353e-07,7.10833866344785e-06,0.000150221557339129,5.64070523477278e-07,1.59585539420722e-05,0.000336422739241383,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.150036029987699,3.29854136580231e-07,8.71758873116905e-06,0.000171777629082118,7.41311635639177e-07,1.95611797932657e-05,0.000384424804948042,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.160038431986879,4.26020331093669e-07,1.05492182433729e-05,0.000194683913424132,9.5703829175893e-07,2.36587318636274e-05,0.000435376685250347,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.170040833986059,5.41675385547964e-07,1.26166471439041e-05,0.000218923345721096,1.21634775249285e-06,2.82804899714863e-05,0.00048923335430141,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.180043235985239,6.79244266316576e-07,1.49331251786071e-05,0.00024447895915031,1.52462789923027e-06,3.34552849460117e-05,0.000545950061564975,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.190045637984419,8.4128362193662e-07,1.75117328725436e-05,0.000271333884464338,1.887552756884e-06,3.92115013775163e-05,0.000605482331122777,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.200048039983599,1.03048009537158e-06,2.03653825047487e-05,0.000299471349744909,2.31107804415595e-06,4.55770803608326e-05,0.000667785960981905,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.210050441982779,1.2496486460116e-06,2.3506819080526e-05,0.000328874680156812,2.80143675120825e-06,5.25795222317594e-05,0.000732817022382155,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.220052843981959,1.50173088138678e-06,2.694862130128e-05,0.00035952729770179,3.36513474467091e-06,6.02458892965821e-05,0.000800531859103395,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.230055245981139,1.78979339856876e-06,3.07032025318878e-05,0.000391412720972438,4.00894639991655e-06,6.86028085546633e-05,0.00087088708677292,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
0.240057647980319,2.11702613523609e-06,3.47828117656086e-05,0.000424514564906097,4.73991026053286e-06,7.76764744141061e-05,0.000943839592172815,0,0,0,0,0,0,0,0,0,1.14043771743888,0,0
