t,x,vx,ax,y,vy,ay,z,vz,az,roll,wx,alphax,pitch,wy,alphay,yaw,wz,alphaz

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16740053036538,0,0
0.0100005782092298,1.04848873962898e-11,4.19066421038101e-09,1.25560321198395e-06,2.52473898714797e-11,1.00900672926254e-08,3.02269495724209e-06,0,0,0,0,0,0,0,0,0,1.16740053036538,0,0
0.0200011564184597,1.67270992467645e-10,3.3403600910583e-08,4.99809618770164e-06,4.02630938251287e-10,8.03889633080926e-08,1.20245378419603e-05,0,0,0,0,0,0,0,0,0,1.16740053036538,0,0
0.0300017346276895,8.44348428554695e-10,1.12327473734554e-07,1.1191187365523e-05,2.03161523517415e-09,2.70196796966334e-07,2.69066839354564e-05,0,0,0,0,0,0,0,0,0,1.16740053036538,0,0
0.0400023128369193,2.66079750284528e-09,2.65289230419411e-07,1.97988291933074e-05,6.39976894032371e-09,6.37828621838625e-07,4.75709779465102e-05,0,0,0,0,0,0,0,0,0,1.16740053036538,0,0
0.0500028910461491,6.47718353843151e-09,5.16256539527856e-07,3.07852174257301e-05,1.55729481022453e-08,1.24062132089371e-06,7.39199520260369e-05,0,0,0,0,0,0,0,0,0,1.16740053036538,0,0
0.060003469255379,1.33919760298621e-08,8.88840220143439e-07,4.41147904216087e-05,3.21855482297225e-08,2.13494047138937e-06,0.000105856823781744,0,0,0,0,0,0,0,0,0,1.16740053036538,0,0
0.0700040474646088,2.47379920619146e-08,1.4062966645387e-06,5.97522284412299e-05,5.9430824916759e-08,3.37618718990935e-06,0.000143285494292791,0,0,0,0,0,0,0,0,0,1.16740053036538,0,0
0.0800046256738386,4.2078863921312e-08,2.09153025381613e-06,7.76624529436755e-05,1.01051282822611e-07,5.01880495754585e-06,0.000186110546124442,0,0,0,0,0,0,0,0,0,1.16740053036538,0,0
0.0900052038830684,6.72055308311081e-08,2.96709576652206e-06,9.78106258841493e-05,1.61329132808311e-07,7.11628642522727e-06,0.000234237241342729,0,0,0,0,0,0,0,0,0,1.16740053036538,0,0
0.100005782092298,1.02132754737466e-07,4.05520078023333e-06,0.000120162149011303,2.45076817031123e-07,9.7211801991915e-06,0.000287571519529106,0,0,0,0,0,0,0,0,0,1.16740053036538,0,0
